journey_id;user_id;driver_id;start_lat;start_lon;end_lat;end_lon;driver_start_lat;driver_start_lon;distance;duration
79b8310f0bf18dc65ebd2bba32ccf644;f39e7db9ee7e26c0744216d488012e8f;406921adcca37705ef527b4246bbbff5;-12,103,298;-77,049,006;-12,091,726;-77,024,299;-1,210,506,792;-7,703,779,276;2610;291
7d1f317a98447453092aa1301eb7887b;8e37a68fab5f31a5e2c1b5f77c6b5d46;ab581e277813d5d9ff98d03b1c96a13f;-1,212,146,759;-770,328,064;-1,209,243,774;-7,698,577,881;-1,210,436,753;-7,700,361,809;10722;401
87586ba0f6d5a6b3999c9e4e4107fff9;406921adcca37705ef527b4246c12e83;1d8ba0bdacccf2d0d70ee9925185d231;-1,209,068,045;-7,703,722,682;-1,212,459,584;-770,302,752;-1,208,744,376;-770,002,732;5405;179
def8374c4db6425bacf44b4333c78568;7abecd4f47c2c1d5390d86eb22181c90;12c472dd8efc6ed622ae8669251b82f1;-1,210,129,074;-7,700,463,697;-1,210,129,107;-7,700,463,697;-1,207,430,864;-7,703,898,313;4240;320
7d1f317a98447453092aa1301ebace1b;7daf839429645c9e32dfb345719273ed;406921adcca37705ef527b4246bbbff5;-12,111,534;-77,038,275;-12,021,356;-77,108,269;-1,210,826,286;-7,703,453,415;16642;1093
7d1f317a98447453092aa1301ed5742b;b8329294de68c83ec04d2edab5f52e3f;ab581e277813d5d9ff98d03b1c96a13f;-12,130,691;-77,032,523;-12,108,545;-7,703,536;-1,213,069,569;-7,701,726,102;4389;377
7d1f317a98447453092aa1301ed58ea0;f9960513c13c6a5a8ed5213fe38639d8;ab581e277813d5d9ff98d03b1c96a13f;-1,209,607,315;-7,704,595,947;-1,211,175,919;-7,698,141,479;-1,210,826,476;-7,703,440,429;9961;0
7d1f317a98447453092aa1301ed7e416;4933dfc3aa43418031d095968b6e05dd;406921adcca37705ef527b4246bbbff5;-1,210,796;-77,045,676;-12,091,846;-77,036,336;-1,212,254,332;-7,703,090,663;3412;1989
a59005aea23d440a2e31b8c1daa9835a;55a921582f7b88ef61a3d8e24f502205;406921adcca37705ef527b4246bbbff5;-1,210,802,078;-769,881,897;-1,212,780,762;-7,700,537,109;-1,213,223,378;-7,702,341,039;3447;291
a59005aea23d440a2e31b8c1da209b9e;abb8a5727fb8c8fae10cd1b24eb5a853;406921adcca37705ef527b4246bbbff5;-1,211,156;-7,699,257;-12,052,387;-77,094,484;-1,211,419,042;-7,700,009,927;16932;1966
a59005aea23d440a2e31b8c1da20a096;699c76a8203348961730e0164a753a25;ab581e277813d5d9ff98d03b1c96a13f;-121,103,355;-770,115,957;-121,189,823;-770,358,029;-1,210,453,851;-7,700,360,626;4664;127
7d1f317a98447453092aa1301edc6e05;8ed36e0e9dbf62743c06c09e5f7c1835;406921adcca37705ef527b4246bbbff5;-1,210,293,961;-7,703,756,714;-1,209,442,139;-770,213,623;-1,210,947,813;-770,370,605;3355;785
a8a14bf071d110c76e4fbaa744fd4f08;8e37a68fab5f31a5e2c1b5f77c6bb9e5;406921adcca37705ef527b4246bbbff5;-120,941,755;-770,277,643;-120,777,813;-770,919,113;-1,209,360,246;-7,702,399,526;7584;981
a8a14bf071d110c76e4fbaa7449f2471;b8329294de68c83ec04d2edab5f52e3f;1577e80ebfeb851767e6012382449efc;-1,213,043;-77,032,865;-12,111,697;-77,038,165;-1,212,927,359;-7,703,285,284;3667;0
a8a14bf071d110c76e4fbaa744a01437;edb98fb864c8f62392c4d85221206c31;ab581e277813d5d9ff98d03b1c96a13f;-12,127,635;-77,019,029;-12,082,419;-7,698,571;-1,212,774,689;-7,701,917,665;9950;0
c01c3267794a0b61e475a0678a34375c;ded01e648ddbeb109e0b377479b816be;ab581e277813d5d9ff98d03b1c96a13f;-120,932,353;-770,267,424;-120,502,092;-770,323,602;-120,950,605;-7,702,552,945;6676;632
92f3bbba17da4231b2a0b2b2748a4e1d;4c37542f88f6bc6fb2465a93be210506;ec84a73745199ff840ecafcb924383ad;-121,160,215;-770,400,448;-121,057,784;-769,753,118;-1,211,784,482;-7,704,012,394;8320;0
92f3bbba17da4231b2a0b2b2748a930a;851e424ed81e136e7e8c4b9ab0a84dd9;b66c43e298753a3d39220e53008a1eb8;-1,209,263,992;-7,703,744,507;-1,208,026,886;-7,705,438,232;-1,209,484,512;-770,381,198;3170;520
aa65e21e2d82fa0514fa78764530d038;851e424ed81e136e7e8c4b9ab0a84dd9;1d8ba0bdacccf2d0d70ee9925185d231;-1,208,273,697;-7,705,145,264;-1,210,625,839;-7,703,878,784;-121,067,654;-7,702,179,295;3971;485
1c371e04d1dbaceeb9cc2ec52b895c02;65b6f3b7075270499ddd0f1dc10f9ac6;406921adcca37705ef527b4246bbbff5;-12,128,678;-77,024,702;-12,098,958;-77,051,646;-1,213,199,956;-7,702,339,132;1107;813
204dfca9bc18d31cb10231b234e7d494;59a766bd488db1053eeba5a3aea922df;12c472dd8efc6ed622ae8669251b82f1;-1,208,111,394;-7,697,667,696;-1,207,761,313;-7,693,971,008;-1,208,440,855;-7,697,447,152;6117;1119
aa65e21e2d82fa0514fa7876456e2da4;af07f9929390d66edf63ab7ee45f9d99;ecdcce0c956e266ed26c80fd9e5cbb8f;-1,202,303,314;-771,071,167;-1,212,451,172;-7,703,601,074;-1,204,207,034;-7,709,893,228;15565;4129
58af3d0a68980e98b9cc7d5383f0a9a4;55a921582f7b88ef61a3d8e24f502205;ab581e277813d5d9ff98d03b1c96a13f;-1,212,154,388;-7,699,066,162;-1,209,753,418;-7,701,983,643;-1,212,076,287;-7,699,681,181;5448;436
6a93cb8cf1ff4234508a40e95109e86a;65b6f3b7075270499ddd0f1dc1010f77;406921adcca37705ef527b4246bbbff5;-12,15;-770,166,667;-12,130,217;-770,073,387;-1,213,183,522;-7,702,334,182;3945;127
7e42278dac68e36c0cf829e1d8fe44dd;c35d9bd56fcb8124e3e56e6079476766;406921adcca37705ef527b4246bbbff5;-121,143;-77,042,971;-12,019,621;-77,107,015;-1,213,209,837;-770,237,768;18071;417
87586ba0f6d5a6b3999c9e4e41f6f333;a142ea0ecdc8a0f61ef28bd089a94176;ecdcce0c956e266ed26c80fd9e1c188c;-1,206,151,581;-7,697,027,588;-1,211,162,567;-7,697,769,165;-1,207,174,372;-770,074,683;6933;655
97abaf9f00f08fea095870b2f68b8caf;55a921582f7b88ef61a3d8e24f502205;ab581e277813d5d9ff98d03b1c96a13f;-1,212,151,337;-7,699,057,007;-1,210,245,895;-7,701,763,916;-1,212,072,451;-7,699,676,631;5446;286
bb3af86cd1cc8948a514796d363e85d8;ac374ee80628550dc4eff37f45b5a65d;406921adcca37705ef527b4246bbbff5;-121,235,241;-77,022,334;-121,291,256;-769,815,297;-1,212,548,145;-7,701,806,352;4805;714
bb3af86cd1cc8948a514796d363f0545;8ed36e0e9dbf62743c06c09e5f7c1835;406921adcca37705ef527b4246bbbff5;-1,210,573,196;-7,703,793,335;-1,202,152,252;-7,710,617,065;-1,210,957,071;-7,703,641,121;15272;1874
bb3af86cd1cc8948a514796d361d557d;ac374ee80628550dc4eff37f45b5a65d;406921adcca37705ef527b4246bbbff5;-12,123,909;-77,022,631;-12,078,191;-76,967,753;-1,211,192,415;-7,700,218,815;12300;188
bb3af86cd1cc8948a514796d363ffd5b;ac374ee80628550dc4eff37f45b5a65d;406921adcca37705ef527b4246bbbff5;-121,263,555;-770,172,647;-121,235,241;-77,022,334;-1,209,526,739;-7,702,234,687;1507;176
c6edbfc4eedf3b9eccc4df5f1b2dd277;b8329294de68c83ec04d2edab5f52e3f;ab581e277813d5d9ff98d03b1c96a13f;-12,130,995;-77,031,703;-12,118,845;-77,036,013;-1,212,538,055;-7,703,274,858;3081;100
5504fe20f8e7d84f80afe72fa7e002db;10c58be777e53ef21a2898a6095ccaa1;ec84a73745199ff840ecafcb924383ad;-120,930,386;-770,231,444;-121,179,128;-769,752,769;-1,209,404,826;-7,703,156,233;11691;376
d665fb9f75ef5d9cd0fd894793a52657;406921adcca37705ef527b4246c1370e;ab581e277813d5d9ff98d03b1c96a13f;-12,091,851;-77,050,687;-12,109,683;-77,037,325;-1,209,922,113;-7,702,051,264;3705;238
87586ba0f6d5a6b3999c9e4e416dfcbf;0a98cead98f3935ef3051e834a30419e;40187316352d2c03ddc19e9c8ad7c514;-121,064,922;-770,389,698;-121,000,627;-770,195,411;-1,210,859,372;-7,702,645,137;7587;9171
ee0578955537cf45b11e19bd599d793d;65b6f3b7075270499ddd0f1dc10f9ac6;1577e80ebfeb851767e6012382449efc;-12,098,093;-77,036,631;-12,128,911;-77,024,694;-1,209,875,413;-7,703,948,577;7238;1841
ee0578955537cf45b11e19bd599b9ff4;7e42278dac68e36c0cf829e1d8d474c9;406921adcca37705ef527b4246bbbff5;-12,111,923;-76,989,983;-12,097,539;-76,948,763;-1,213,235,468;-770,232,838;7305;91
f80662a4bd846bf59ea5684db63869f1;ac374ee80628550dc4eff37f45b5a65d;1577e80ebfeb851767e6012382449efc;-12,097,571;-77,047,868;-12,018,983;-77,107,486;-1,213,157,908;-770,232,552;5604;637
f80662a4bd846bf59ea5684db63b7071;ac374ee80628550dc4eff37f45b5a65d;406921adcca37705ef527b4246bbbff5;-121,235,241;-77,022,334;-120,944,719;-770,483,892;-1,212,546,918;-7,701,805,565;6719;132
d1500ab3f729689d9866cc67d1c62e3b;8ed36e0e9dbf62743c06c09e5f7c1835;406921adcca37705ef527b4246bbbff5;-1,209,571,075;-7,702,166,748;-1,210,564,423;-7,703,793,335;-1,209,532,185;-770,218,071;2691;366
9a509746b5612ec4d3126dab57690214;4933dfc3aa43418031d095968b6e05dd;406921adcca37705ef527b4246bbbff5;-1,205,178;-77,035,679;-12,108,075;-77,045,486;-1,213,181,746;-7,702,327,237;9239;208
b7dea45c3cc92b9efd5a4905e67e086d;81391eb34b4ff58d304e5aa357d4c7df;406921adcca37705ef527b4246bbbff5;-1,210,404,968;-7,700,506,592;-1,211,787,796;-7,703,445,435;-1,210,736,319;-7,703,654,281;5061;167
b7dea45c3cc92b9efd5a4905e67ea916;b7dea45c3cc92b9efd5a4905e69dde99;406921adcca37705ef527b4246bbbff5;-12,107,734;-76,990,503;-12,103,839;-77,042,127;-1,211,193,997;-7,700,318,899;8206;426
b7dea45c3cc92b9efd5a4905e6800299;59cbac79f5a653e8a8eb10f0ca470947;1577e80ebfeb851767e6012382449efc;-1,208,829,498;-7,697,320,557;-1,211,336,517;-7,704,367,065;-1,211,158,656;-7,700,300,169;11878;299
b7dea45c3cc92b9efd5a4905e681e056;ac374ee80628550dc4eff37f45b5a65d;1577e80ebfeb851767e6012382449efc;-121,291,256;-769,815,297;-121,263,555;-770,172,647;-1,211,183,703;-7,700,131,041;3933;0
b7dea45c3cc92b9efd5a4905e6843212;0f0ffd9676b4aa664f8b88b76cabf553;406921adcca37705ef527b4246bbbff5;-12,089,779;-77,065,098;-12,071,365;-77,097,028;-1,210,768,215;-7,705,381,835;11432;315
b7dea45c3cc92b9efd5a4905e69f019c;ac374ee80628550dc4eff37f45b5a65d;1577e80ebfeb851767e6012382449efc;-12,123,524;-77,022,334;-12,129,125;-76,981,529;-1,213,256,531;-7,702,901,482;6024;0
b7dea45c3cc92b9efd5a4905e6a427d6;9a509746b5612ec4d3126dab574b4c84;406921adcca37705ef527b4246bbbff5;-1,212,617,493;-7,703,128,052;-1,210,290,909;-7,705,154,419;-1,206,985,678;-7,706,023,811;3907;67
d1500ab3f729689d9866cc67d1c91617;65b6f3b7075270499ddd0f1dc10f9ac6;406921adcca37705ef527b4246bbbff5;-12,119,287;-77,028,676;-121,274,751;-770,281,168;-121,338,625;-77,023,281;1209;1352
d1500ab3f729689d9866cc67d1c8a261;851e424ed81e136e7e8c4b9ab0a84dd9;ab581e277813d5d9ff98d03b1c96a13f;-1,208,358,383;-7,704,724,121;-120,706,749;-770,604,248;-1,208,389,093;-7,705,306,685;3054;7
d1500ab3f729689d9866cc67d1ca12e8;67a8e0fe666e643895763798a14785bb;ab581e277813d5d9ff98d03b1c96a13f;-12,111,557;-76,992,546;-12,115,919;-77,035,107;-1,211,057,878;-7,698,080,975;5684;551
e79a8cbc68660e66be0be925d4967556;e79a8cbc68660e66be0be925d4ff69f5;406921adcca37705ef527b4246bbbff5;-120,906,868;-7,701,748,657;-1,209,771,729;-7,699,240,112;-1,212,086,587;-7,703,198,421;3775;0
e79a8cbc68660e66be0be925d496ba62;caa7a1b7f11b99895d9991c3635fd51d;406921adcca37705ef527b4246bbbff5;-1,213,164,902;-7,702,996,826;-1,207,064,819;-7,706,036,377;-1,213,375,909;-770,244,013;12651;62
e79a8cbc68660e66be0be925d49a0b1c;9a509746b5612ec4d3126dab574b4c84;406921adcca37705ef527b4246bbbff5;-1,211,091,232;-7,703,970,337;-1,212,160,873;-7,702,249,146;-1,209,973,549;-77,032,649;3112;768
e79a8cbc68660e66be0be925d4fc2bcc;8d7a255716cbbbbf448c696c69396d67;406921adcca37705ef527b4246bbbff5;-1,209,618,378;-7,704,519,653;-1,213,270,187;-770,246,582;-1,212,075,346;-7,703,205,839;6666;503
e79a8cbc68660e66be0be925d49f22ab;13cd660fbea6e3b6221aa0fc6fcb8f58;c814db2127582cf95dea1f74f4337bc0;-12,117,514;-76,975,623;-1,211,292;-77,031,872;-1,211,592,622;-7,697,467,753;10907;528
e79a8cbc68660e66be0be925d49debd8;8ed36e0e9dbf62743c06c09e5f7c1835;ab581e277813d5d9ff98d03b1c96a13f;-1,209,561,157;-7,702,166,748;-1,210,956,573;-7,703,933,716;-1,209,883,099;-7,701,192,236;5020;0
e79a8cbc68660e66be0be925d4ffef75;67a8e0fe666e643895763798a14785bb;c814db2127582cf95dea1f74f4337bc0;-12,111,558;-76,992,538;-12,022,335;-77,108,587;-1,212,914,246;-7,702,663,013;22737;848
eeb07ac5409c082354b92368933f559f;65b6f3b7075270499ddd0f1dc10f9ac6;1577e80ebfeb851767e6012382449efc;-120,838,031;-770,484,409;-120,932,353;-770,267,424;-1,208,298,139;-7,704,517,685;6036;1890
eeb07ac5409c082354b92368933f5dbb;65b6f3b7075270499ddd0f1dc10f9ac6;1577e80ebfeb851767e6012382449efc;-121,274,751;-770,281,168;-12,083,803;-77,048,441;-121,292,588;-7,703,282,786;12077;2225
eeb07ac5409c082354b9236893419c4d;9a509746b5612ec4d3126dab574b4c84;ab581e277813d5d9ff98d03b1c96a13f;-1,209,346,771;-7,702,389,526;-1,202,222,443;-771,071,167;-1,210,530,025;-7,703,627,392;16799;665
f39e7db9ee7e26c0744216d488031000;406921adcca37705ef527b4246c12e83;1577e80ebfeb851767e6012382449efc;-120,517,878;-770,539,352;-120,918,374;-770,421,799;-1,205,092,581;-7,705,324,153;7740;528
f39e7db9ee7e26c0744216d488057547;55a921582f7b88ef61a3d8e24f502205;ab581e277813d5d9ff98d03b1c96a13f;-1,212,147,903;-76,990,448;-120,966,835;-7,701,959,229;-1,212,167,343;-7,699,127,157;5625;65
fdf02c2d7b2dd9c0c7eb0b0b72995c50;8d7a255716cbbbbf448c696c69370f2d;ec84a73745199ff840ecafcb924383ad;-121,012,809;-7,699,482,612;-1,208,036,709;-7,704,378,247;-1,211,260,658;-770,298,854;23568;277
7d3c2e2ccb10710c9877b709b81827f7;edb98fb864c8f62392c4d85221206c31;ab581e277813d5d9ff98d03b1c96a13f;-12,127,658;-7,701,902;-12,082,394;-76,985,727;-1,212,767,166;-7,701,900,959;9834;73
7d3c2e2ccb10710c9877b709b81e5cca;55a921582f7b88ef61a3d8e24f502205;ab581e277813d5d9ff98d03b1c96a13f;-12,121,315;-7,699,060,059;-1,209,801,865;-7,701,971,436;-1,212,211,811;-7,699,090,561;5039;162
7d3c2e2ccb10710c9877b709b81de10f;e79a8cbc68660e66be0be925d49e776d;c814db2127582cf95dea1f74f4337bc0;-1,209,806,824;-7,704,733,276;-1,210,545,731;-7,699,273,682;-1,210,459,545;-77,035,988;8755;23
7d3c2e2ccb10710c9877b709b81e99e6;8ed36e0e9dbf62743c06c09e5f7c1835;1577e80ebfeb851767e6012382449efc;-1,210,543,823;-7,703,799,438;-1,209,442,139;-770,213,623;-1,211,255,607;-7,702,838,829;4387;466
a54a01f4e95231629c39af7a029191f4;1b2c14cb5a384e0d296d436f4f91648e;406921adcca37705ef527b4246bbbff5;-1,207,737,732;-7,698,849,487;-1,208,884,048;-7,696,911,621;-1,210,938,562;-769,703,392;3930;219
ceef5546f1c3ab17cedfc7b081d12f54;68fe4d0ad82cc2d715d131953312744d;8d6e3838b34e9c7181ac358dbc30bfe1;-12,019,468;-77,107,768;-121,250,089;-770,091,859;-1,202,731,027;-7,710,290,769;21878;2777
aa65e21e2d82fa0514fa78764512bf22;a499079024dff18f787f925aaa0b65f5;1d8ba0bdacccf2d0d70ee9925185d231;-1,223,301,697;-7,696,542,358;-1,209,884,262;-7,699,481,201;-1,212,587,871;-77,018,029;41550;1564
d4b053b8d4a79eded38ec2d0b7fb1f5e;8ed36e0e9dbf62743c06c09e5f7c1835;ab581e277813d5d9ff98d03b1c96a13f;-120,959,549;-7,702,160,645;-1,210,543,823;-7,703,799,438;-1,209,812,728;-7,702,000,099;4365;493
bd61e20045cbfe31a721c6c61c358516;09fb29be45e21a5e3cb4c0fa4254083a;c75c6643b92e4b184d71197e0ff9d34d;-1,209,187,542;-7,702,457,216;-1,202,402,515;-7,711,203,597;-12,108,645;-77,005,215;15497;731
e1332f68e81526e498e4d845233a2f03;0a98cead98f3935ef3051e834a30419e;406921adcca37705ef527b4246bbbff5;-120,974,578;-770,205,599;-121,064,922;-770,389,698;-120,928,043;-7,702,205,893;4839;7009
e1332f68e81526e498e4d845235cd8fd;8ed36e0e9dbf62743c06c09e5f7c1835;406921adcca37705ef527b4246bbbff5;-1,213,094,711;-7,701,968,384;-1,209,433,746;-7,702,182,007;-121,188,163;-7,702,913,601;4420;786
e1332f68e81526e498e4d845235dd535;406921adcca37705ef527b4246c12e83;1577e80ebfeb851767e6012382449efc;-120,918,374;-770,421,799;-12,114,035;-770,380,318;-1,209,355,174;-7,704,762,827;5828;860
e1332f68e81526e498e4d845235b9838;e79a8cbc68660e66be0be925d49e776d;ab581e277813d5d9ff98d03b1c96a13f;-1,210,529,327;-7,699,285,889;-1,209,923,553;-7,696,762,085;-1,210,433,937;-7,700,362,207;5736;279
e1332f68e81526e498e4d845235f1689;d2f1475850c213560abdec5deae2dc97;406921adcca37705ef527b4246bbbff5;-120,991;-7,703,475;-121,044,735;-770,191,231;-1,211,271,117;-7,704,320,729;3864;1049
f84c35d4d31654b733af0657b05efa12;81391eb34b4ff58d304e5aa357d4c7df;ab581e277813d5d9ff98d03b1c96a13f;-120,904,274;-7,700,476,074;-1,211,789,322;-7,703,460,693;-1,209,877,716;-7,704,795,367;7765;802
f84c35d4d31654b733af0657b06125e1;8d7a255716cbbbbf448c696c69370f2d;c814db2127582cf95dea1f74f4337bc0;-12,093,286;-77,027,512;-12,048,259;-77,034,288;-1,209,344,219;-7,702,801,927;7237;357
f84c35d4d31654b733af0657b0618c5f;406921adcca37705ef527b4246c12e83;406921adcca37705ef527b4246bbbff5;-120,535,457;-770,633,013;-120,918,374;-770,421,799;-121,047,644;-7,702,820,899;8538;329
f84c35d4d31654b733af0657b084bee7;8ed36e0e9dbf62743c06c09e5f7c1835;406921adcca37705ef527b4246bbbff5;-1,210,543,823;-7,703,799,438;-1,209,442,139;-770,213,623;-1,210,526,357;-770,379,205;3316;1272
f84c35d4d31654b733af0657b084c07a;edb98fb864c8f62392c4d85221206c31;ab581e277813d5d9ff98d03b1c96a13f;-12,127,696;-77,018,993;-12,082,391;-76,985,735;-1,212,781,489;-7,701,910,889;9506;0
fd3831b43f038c9ee0e840c18ba81a38;406921adcca37705ef527b4246c1370e;ab581e277813d5d9ff98d03b1c96a13f;-12,125,298;-77,025,301;-12,090,447;-77,037,184;-1,213,203,261;-7,702,501,344;6380;195
06c835e57a0ed91d024120ee20135f5a;edb98fb864c8f62392c4d85221206c31;c814db2127582cf95dea1f74f4337bc0;-1,212,766;-77,019,063;-12,082,379;-76,985,724;-1,212,189,094;-7,702,433,573;11281;86
141fe4a8514e64b4a76d7ed7959eca09;d17626af95812deff262cca4a7074c1a;c814db2127582cf95dea1f74f4337bc0;-1,212,015,533;-7,704,397,583;-1,212,015,533;-7,704,397,583;-1,211,433,408;-7,703,728,553;4417;0
141fe4a8514e64b4a76d7ed795a1f9ba;d2f1475850c213560abdec5deae2dc97;1577e80ebfeb851767e6012382449efc;-120,911,345;-770,371,681;-12,114,035;-770,380,318;-121,161,181;-7,702,963,355;6854;350
aa65e21e2d82fa0514fa78764530a535;807f274d7a99210e52857364d8cd8b45;ecdcce0c956e266ed26c80fd9e5cbb8f;-1,210,283,661;-769,510,498;-1,202,254,486;-7,710,653,687;-1,209,184,343;-769,525,734;29942;649
2143904421a8aae5624f862140ee5590;85beef0c795e5e4cacf4aa4058c16b01;ab581e277813d5d9ff98d03b1c96a13f;-1,211,589,813;-7,703,979,492;-1,204,705,048;-7,694,378,662;-1,210,219,298;-7,703,753,043;15600;1229
576d6a494b4a0c632e3f088675c683d0;406921adcca37705ef527b4246c1370e;ab581e277813d5d9ff98d03b1c96a13f;-12,090,436;-77,036,645;-1,211,171;-77,037,852;-1,210,475,296;-770,286,387;2829;399
5504fe20f8e7d84f80afe72fa74eff08;699c76a8203348961730e0164a753a25;40187316352d2c03ddc19e9c8ad7c514;-1,210,008,401;-7,703,587,398;-1,211,121,843;-7,701,003,492;-1,209,640,667;-770,184,936;4644;671
c21605b791b47423867a99d06f8455bf;406921adcca37705ef527b4246c12e83;c814db2127582cf95dea1f74f4337bc0;-120,648,493;-77,007,229;-120,918,374;-770,421,799;-1,206,673,596;-7,701,591,531;6575;685
d0b94dd45e6eef0a852a720f6fffacd2;406921adcca37705ef527b4246c12e83;1577e80ebfeb851767e6012382449efc;-122,019,258;-77,005;-120,918,374;-770,421,799;-1,213,261,711;-7,702,328,888;11312;548
efc4144cf211cd22df86b505b89d11dc;8e37a68fab5f31a5e2c1b5f77c6b5d46;ab581e277813d5d9ff98d03b1c96a13f;-121,171,111;-770,389,639;-121,501,005;-770,217,984;-121,255,734;-7,702,223,906;5291;686
efc4144cf211cd22df86b505b89d80ca;406921adcca37705ef527b4246c12e83;c814db2127582cf95dea1f74f4337bc0;-120,918,374;-770,421,799;-120,478,158;-770,622,028;-1,209,773,869;-7,703,340,204;48607;8253
efc4144cf211cd22df86b505b89f97fb;81391eb34b4ff58d304e5aa357d4c7df;1577e80ebfeb851767e6012382449efc;-1,211,794,662;-7,703,457,642;-1,209,568,405;-770,579,834;-1,213,310,236;-7,702,391,072;5138;0
fb0d4b4909399b00f448f4c25c3504a6;851e424ed81e136e7e8c4b9ab0a89e94;406921adcca37705ef527b4246bbbff5;-1,209,516,144;-7,704,022,217;-1,209,539,413;-7,703,369,141;-1,210,500,763;-7,705,629,413;858;702
5504fe20f8e7d84f80afe72fa7de668e;d7a314341b76460d7b4aa4c0cdc429ad;c75c6643b92e4b184d71197e0ff9d34d;-1,211,794,344;-7,704,538,006;-1,204,817,015;-7,709,998,749;-121,135,211;-770,356,571;14164;1027
fb0d4b4909399b00f448f4c25c34374b;fb0d4b4909399b00f448f4c25c7ad595;406921adcca37705ef527b4246bbbff5;-12,148,748;-77,024,861;-12,081,651;-7,700,726;-1,213,184,961;-7,702,321,465;11411;411
fb0d4b4909399b00f448f4c25c36b8e5;fb0d4b4909399b00f448f4c25c7ad595;ab581e277813d5d9ff98d03b1c96a13f;-12,081,742;-77,006,828;-12,109,218;-77,011,772;-1,210,438,147;-7,700,361,152;12122;149
fb0d4b4909399b00f448f4c25c38b63e;141fe4a8514e64b4a76d7ed7959f3302;ab581e277813d5d9ff98d03b1c96a13f;-12,125,967;-770,334,962;-121,283,985;-770,371,063;-1,210,461,342;-770,035,034;2253;76
fb0d4b4909399b00f448f4c25c3616a9;576d6a494b4a0c632e3f088675ebe9ac;ab581e277813d5d9ff98d03b1c96a13f;-12,096,841;-7,701,386;-12,091,907;-77,011,984;-1,212,664,072;-7,701,629,809;13739;170
fb0d4b4909399b00f448f4c25c73d6aa;fb0d4b4909399b00f448f4c25c7ad595;406921adcca37705ef527b4246bbbff5;-12,081,849;-77,007,041;-12,116,759;-77,042,393;-1,208,198,539;-7,700,722,901;7213;148
fb0d4b4909399b00f448f4c25c74e29e;fb0d4b4909399b00f448f4c25c393726;406921adcca37705ef527b4246bbbff5;-12,125,967;-770,334,962;-121,204,425;-770,152,896;-1,209,385,558;-770,335,382;3998;4
fb0d4b4909399b00f448f4c25c749f83;1b2c14cb5a384e0d296d436f4f91648e;406921adcca37705ef527b4246bbbff5;-121,187,973;-7,701,052,856;-1,212,742,996;-7,701,254,272;-121,187,694;-7,701,054,262;1377;0
0d68c9b1fb3fd1c9b166c10cab59f0d7;0d68c9b1fb3fd1c9b166c10cab5a1702;ab581e277813d5d9ff98d03b1c96a13f;-121,088,702;-769,886,223;-120,770,342;-769,885,396;-1,210,809,253;-7,702,491,878;5366;313
4a645cbfd25b64d34f738808634b6942;8ed36e0e9dbf62743c06c09e5f7c1835;ab581e277813d5d9ff98d03b1c96a13f;-120,959,549;-7,702,160,645;-1,210,543,823;-7,703,799,438;-1,209,809,816;-7,701,996,284;3560;844
947d6ef07248add81139811f0338e92a;f9960513c13c6a5a8ed5213fe386d103;40187316352d2c03ddc19e9c8ad7c514;-1,211,044,693;-7,704,528,809;-1,212,820,053;-7,701,318,359;-1,211,740,839;-770,324,761;4980;0
2668c97f8adface31d8bc936b8d26239;10c58be777e53ef21a2898a6095ccaa1;ec84a73745199ff840ecafcb924383ad;-1,211,813,736;-769,753,418;-1,211,148,071;-7,699,209,595;-1,210,681,558;-7,697,381,973;5151;233
a9f497292bcb8a82d4b022479b50dae0;ae06c34243f741e203e97c48eb42017b;1d8ba0bdacccf2d0d70ee9925185d231;-12,098,176;-76,971,417;-120,991;-7,703,475;-1,210,596,062;-7,701,913,687;3584;403
4c37542f88f6bc6fb2465a93be20d1e4;caa7a1b7f11b99895d9991c3635fd51d;1577e80ebfeb851767e6012382449efc;-121,105,799;-769,824,035;-120,828,034;-770,513,865;-1,211,005,801;-7,697,561,574;12673;66
86e355606daeafe9e3f7a0465b402e1f;ae06c34243f741e203e97c48eb42017b;ec84a73745199ff840ecafcb924383ad;-12,098,176;-76,971,417;-121,203,421;-769,686,267;-1,209,835,052;-7,697,141,647;972;368
4c37542f88f6bc6fb2465a93be22ae07;406921adcca37705ef527b4246c12e83;ab581e277813d5d9ff98d03b1c96a13f;-121,466,081;-769,933,399;-120,918,374;-770,421,799;-121,026,685;-7,698,248,338;12354;37
86e355606daeafe9e3f7a0465b40f24b;ae06c34243f741e203e97c48eb62c195;1d8ba0bdacccf2d0d70ee9925185d231;-121,177,468;-770,319,784;-120,779,148;-770,478,112;-1,210,684,742;-77,021,444;7587;462
5504fe20f8e7d84f80afe72fa774b2eb;ae06c34243f741e203e97c48eb42017b;ec84a73745199ff840ecafcb924383ad;-12,098,176;-76,971,417;-120,680,299;-770,161,436;-1,209,857,583;-7,697,148,085;8716;957
6bf5111986866a1ae4efc4c15f5d6575;8ed36e0e9dbf62743c06c09e5f7c1835;b66c43e298753a3d39220e53008a4325;-1,208,212,662;-7,701,281,738;-1,209,437,943;-7,702,139,282;-1,208,745,517;-7,701,104,056;5530;198
837f1b20121093bdceefd102a8625988;b7dea45c3cc92b9efd5a4905e69dde99;ab581e277813d5d9ff98d03b1c96a13f;-12,108,739;-76,990,721;-12,072,649;-76,913,058;-121,288,338;-7,702,932,914;11577;411
